Date,open,high,close,low,Volume
2017-04-19,1212.13,1215.51,1210.29,1205.08,288060992.00
2017-04-20,1211.08,1240.79,1229.08,1208.41,315108000.00
2017-04-21,1229.42,1235.94,1222.05,1215.56,272167008.00
2017-04-22,1222.71,1235.56,1231.71,1208.47,249320000.00
2017-04-23,1231.92,1232.20,1207.21,1203.94,258951008.00
2017-04-24,1209.63,1250.94,1250.15,1209.63,235806000.00
2017-04-25,1250.45,1267.58,1265.49,1249.97,242556000.00
2017-04-26,1265.99,1294.83,1281.08,1265.93,329631008.00
2017-04-27,1281.88,1319.70,1317.73,1281.30,449196992.00
2017-04-28,1317.74,1331.28,1316.48,1292.37,527488992.00
2017-04-29,1317.84,1327.20,1321.79,1315.21,422705984.00
2017-04-30,1321.87,1347.91,1347.89,1314.92,413115008.00
2017-05-01,1348.30,1434.32,1421.60,1348.30,713624000.00
2017-05-02,1421.03,1473.90,1452.82,1415.69,477337984.00
2017-05-03,1453.78,1492.77,1490.09,1447.49,583795968.00
2017-05-04,1490.72,1608.91,1537.67,1490.72,933548992.00
2017-05-05,1540.87,1618.03,1555.45,1530.31,946035968.00
2017-05-06,1556.81,1578.80,1578.80,1542.50,582529984.00
2017-05-07,1579.47,1596.72,1596.71,1559.76,1080029952.00
2017-05-08,1596.92,1723.35,1723.35,1596.92,1340320000.00
2017-05-09,1723.89,1833.49,1755.36,1716.30,1167920000.00
2017-05-10,1756.52,1788.44,1787.13,1719.10,915723008.00
2017-05-11,1780.37,1873.93,1848.57,1755.35,799489984.00
2017-05-12,1845.76,1856.15,1724.24,1694.01,740984000.00
2017-05-13,1723.12,1812.99,1804.91,1651.08,579635008.00
2017-05-14,1800.86,1831.42,1808.91,1776.62,437196000.00
2017-05-15,1808.44,1812.80,1738.43,1708.54,731529024.00
2017-05-16,1741.70,1785.94,1734.45,1686.54,959044992.00
2017-05-17,1726.73,1864.05,1839.09,1661.91,1064729984.00
2017-05-18,1818.70,1904.48,1888.65,1807.12,894321024.00
2017-05-19,1897.37,2004.52,1987.71,1890.25,1157289984.00
2017-05-20,1984.24,2084.73,2084.73,1974.92,961336000.00
2017-05-21,2067.03,2119.08,2041.20,2037.50,1147859968.00
2017-05-22,2043.19,2303.90,2173.40,2017.87,1942220032.00
2017-05-23,2191.56,2320.82,2320.42,2178.50,1378749952.00
2017-05-24,2321.37,2523.72,2443.64,2321.37,1725379968.00
2017-05-25,2446.24,2763.71,2304.98,2285.30,2406700032.00
2017-05-26,2320.89,2573.79,2202.42,2071.99,1763480064.00
2017-05-27,2196.27,2260.20,2038.87,1855.83,1700480000.00
2017-05-28,2054.08,2267.34,2155.80,2054.08,1147139968.00
2017-05-29,2159.43,2307.05,2255.61,2107.17,994625024.00
2017-05-30,2255.36,2301.96,2175.47,2124.57,1443970048.00
2017-05-31,2187.19,2311.08,2286.41,2145.57,1544829952.00
2017-06-01,2288.33,2448.39,2407.88,2288.33,1653180032.00
2017-06-02,2404.03,2488.55,2488.55,2373.32,1317030016.00
2017-06-03,2493.72,2581.91,2515.35,2423.57,1514950016.00
2017-06-04,2547.79,2585.89,2511.81,2452.54,1355120000.00
2017-06-05,2512.40,2686.81,2686.81,2510.22,1369309952.00
2017-06-06,2690.84,2999.91,2863.20,2690.84,2089609984.00
2017-06-07,2869.38,2869.38,2732.16,2700.56,1517709952.00
2017-06-08,2720.49,2815.30,2805.62,2670.95,1281170048.00
2017-06-09,2807.44,2901.71,2823.81,2795.62,1348950016.00
2017-06-10,2828.14,2950.99,2947.71,2746.55,2018889984.00
2017-06-11,2942.41,2996.60,2958.11,2840.53,1752400000.00
2017-06-12,2953.22,2997.26,2659.63,2518.56,2569530112.00
2017-06-13,2680.91,2789.04,2717.02,2650.38,1781200000.00
2017-06-14,2716.88,2786.83,2506.37,2412.94,1696560000.00
2017-06-15,2499.58,2534.71,2464.58,2212.96,2026259968.00
2017-06-16,2469.57,2539.92,2518.56,2385.15,1195190016.00
2017-06-17,2514.01,2685.19,2655.88,2484.96,1534509952.00
2017-06-18,2655.35,2662.10,2548.29,2516.33,1178659968.00
2017-06-19,2549.03,2662.85,2589.60,2549.03,1446840064.00
2017-06-20,2591.26,2763.45,2721.79,2589.82,1854189952.00
2017-06-21,2709.43,2772.01,2689.10,2660.40,1626579968.00
2017-06-22,2691.03,2723.74,2705.41,2642.36,1097939968.00
2017-06-23,2707.34,2765.17,2744.91,2706.37,961318976.00
2017-06-24,2738.52,2757.94,2608.72,2583.19,982750016.00
2017-06-25,2607.25,2682.26,2589.41,2552.12,1161100032.00
2017-06-26,2590.57,2615.25,2478.45,2376.29,1663280000.00
2017-06-27,2478.45,2552.45,2552.45,2332.99,1489789952.00
2017-06-28,2553.03,2603.98,2574.79,2484.42,1183869952.00
2017-06-29,2567.56,2588.83,2539.32,2510.48,949979008.00
2017-06-30,2539.24,2559.25,2480.84,2478.43,860273024.00
2017-07-01,2492.60,2515.27,2434.55,2419.23,779913984.00
2017-07-02,2436.40,2514.28,2506.47,2394.84,803747008.00
2017-07-03,2498.56,2595.00,2564.06,2480.47,964112000.00
2017-07-04,2561.00,2631.59,2601.64,2559.35,985516032.00
2017-07-05,2602.87,2622.65,2601.99,2538.55,941566016.00
2017-07-06,2608.10,2616.72,2608.56,2581.69,761956992.00
2017-07-07,2608.59,2916.14,2518.66,2498.87,917411968.00
2017-07-08,2520.27,2571.34,2571.34,2492.31,733329984.00
2017-07-09,2572.61,2635.49,2518.44,2517.59,527856000.00
2017-07-10,2525.25,2537.16,2372.56,2321.13,1111200000.00
2017-07-11,2385.89,2413.47,2337.79,2296.81,1329760000.00
2017-07-12,2332.77,2423.71,2398.84,2275.14,1117410048.00
2017-07-13,2402.70,2425.22,2357.90,2340.83,835769984.00
2017-07-14,2360.59,2363.25,2233.34,2183.22,882502976.00
2017-07-15,2230.12,2231.14,1998.86,1990.41,993608000.00
2017-07-16,1991.98,2058.77,1929.82,1843.03,1182870016.00
2017-07-17,1932.62,2230.49,2228.41,1932.62,1201760000.00
2017-07-18,2233.52,2387.61,2318.88,2164.77,1512450048.00
2017-07-19,2323.08,2397.17,2273.43,2260.23,1245100032.00
2017-07-20,2269.89,2900.70,2817.60,2269.89,2249260032.00
2017-07-21,2838.41,2838.41,2667.76,2621.85,1489449984.00
2017-07-22,2668.63,2862.42,2810.12,2657.71,1177129984.00
2017-07-23,2808.10,2832.18,2730.40,2653.94,1072840000.00
2017-07-24,2732.70,2777.26,2754.86,2699.19,866473984.00
2017-07-25,2757.50,2768.08,2576.48,2480.96,1460089984.00
2017-07-26,2577.77,2610.76,2529.45,2450.80,937404032.00
2017-07-27,2538.71,2693.32,2671.78,2529.34,789104000.00
2017-07-28,2679.73,2897.45,2809.01,2679.73,1380099968.00
2017-07-29,2807.02,2808.76,2726.45,2692.80,803745984.00
2017-07-30,2724.39,2758.53,2757.18,2644.85,705942976.00
2017-07-31,2763.24,2889.62,2875.34,2720.61,860574976.00
2017-08-01,2871.30,2921.35,2718.26,2685.61,1324669952.00
2017-08-02,2727.13,2762.53,2710.67,2668.59,1094950016.00
2017-08-03,2709.56,2813.31,2804.73,2685.14,804796992.00
2017-08-04,2806.93,2899.33,2895.89,2743.72,1002120000.00
2017-08-05,2897.63,3290.01,3252.91,2874.83,1945699968.00
2017-08-06,3257.61,3293.29,3213.94,3155.60,1105030016.00
2017-08-07,3212.78,3397.68,3378.94,3180.89,1482279936.00
2017-08-08,3370.22,3484.85,3419.94,3345.83,1752760064.00
2017-08-09,3420.40,3422.76,3342.47,3247.67,1468960000.00
2017-08-10,3341.84,3453.45,3381.28,3319.47,1515110016.00
2017-08-11,3373.82,3679.72,3650.62,3372.12,2021190016.00
2017-08-12,3650.63,3949.92,3884.71,3613.70,2219589888.00
2017-08-13,3880.04,4208.39,4073.26,3857.80,3159089920.00
2017-08-14,4066.10,4325.13,4325.13,3989.16,2463089920.00
2017-08-15,4326.99,4455.97,4181.93,3906.18,3258050048.00
2017-08-16,4200.34,4381.23,4376.63,3994.42,2272039936.00
2017-08-17,4384.44,4484.70,4331.69,4243.71,2553359872.00
2017-08-18,4324.34,4370.13,4160.62,4015.40,2941710080.00
2017-08-19,4137.75,4243.26,4193.70,3970.55,2975820032.00
2017-08-20,4189.31,4196.29,4087.66,4069.88,2109769984.00
2017-08-21,4090.48,4109.14,4001.74,3988.60,2800890112.00
2017-08-22,3998.35,4128.76,4100.52,3674.58,3764239872.00
2017-08-23,4089.01,4255.78,4151.52,4078.41,2369819904.00
2017-08-24,4137.60,4376.39,4334.68,4130.26,2037750016.00
2017-08-25,4332.82,4455.70,4371.60,4307.35,1727970048.00
2017-08-26,4372.06,4379.28,4352.40,4269.52,1511609984.00
2017-08-27,4345.10,4416.59,4382.88,4317.29,1537459968.00
2017-08-28,4384.45,4403.93,4382.66,4224.64,1959330048.00
2017-08-29,4389.21,4625.68,4579.02,4352.13,2486080000.00
2017-08-30,4570.36,4626.52,4565.30,4471.41,1937849984.00
2017-08-31,4555.59,4736.05,4703.39,4549.40,1944930048.00
2017-09-01,4701.76,4892.01,4892.01,4678.53,2599079936.00
2017-09-02,4901.42,4975.04,4578.77,4469.24,2722139904.00
2017-09-03,4585.27,4714.08,4582.96,4417.59,1933190016.00
2017-09-04,4591.63,4591.63,4236.31,4108.40,2987330048.00
2017-09-05,4228.29,4427.84,4376.53,3998.11,2697969920.00
2017-09-06,4376.59,4617.25,4597.12,4376.59,2172100096.00
2017-09-07,4589.14,4655.04,4599.88,4491.33,1844620032.00
2017-09-08,4605.16,4661.00,4228.75,4075.18,2700890112.00
2017-09-09,4229.81,4308.82,4226.06,4114.11,1386230016.00
2017-09-10,4229.34,4245.44,4122.94,3951.04,1679090048.00
2017-09-11,4122.47,4261.67,4161.27,4099.40,1557330048.00
2017-09-12,4168.88,4344.65,4130.81,4085.22,1864530048.00
2017-09-13,4131.98,4131.98,3882.59,3789.92,2219409920.00
2017-09-14,3875.37,3920.60,3154.95,3153.86,2716310016.00
2017-09-15,3166.30,3733.45,3637.52,2946.62,4148069888.00
2017-09-16,3637.75,3808.84,3625.04,3487.79,1818400000.00
2017-09-17,3606.28,3664.81,3582.88,3445.64,1239149952.00
2017-09-18,3591.09,4079.23,4065.20,3591.09,1943209984.00
2017-09-19,4073.79,4094.07,3924.97,3868.87,1563980032.00
2017-09-20,3916.36,4031.39,3905.95,3857.73,1213830016.00
2017-09-21,3901.47,3916.42,3631.04,3613.63,1411480064.00
2017-09-22,3628.02,3758.27,3630.70,3553.53,1194829952.00
2017-09-23,3629.92,3819.21,3792.40,3594.58,928113984.00
2017-09-24,3796.15,3796.15,3682.84,3666.90,768014976.00
2017-09-25,3681.58,3950.25,3926.07,3681.58,1374210048.00
2017-09-26,3928.41,3969.89,3892.35,3869.90,1043740032.00
2017-09-27,3892.94,4210.05,4200.67,3884.82,1686880000.00
2017-09-28,4197.13,4279.31,4174.73,4109.70,1712320000.00
2017-09-29,4171.62,4214.63,4163.07,4039.29,1367049984.00
2017-09-30,4166.11,4358.43,4338.71,4160.86,1207449984.00
2017-10-01,4341.05,4403.74,4403.74,4269.81,1208210048.00
2017-10-02,4395.81,4470.23,4409.32,4377.46,1431730048.00
2017-10-03,4408.46,4432.47,4317.48,4258.89,1288019968.00
2017-10-04,4319.37,4352.31,4229.36,4210.42,1116770048.00
2017-10-05,4229.88,4362.64,4328.41,4164.05,1161769984.00
2017-10-06,4324.46,4413.27,4370.81,4320.53,1069939968.00
2017-10-07,4369.35,4443.88,4426.89,4321.05,906928000.00
2017-10-08,4429.67,4624.14,4610.48,4405.64,1313869952.00
2017-10-09,4614.52,4878.71,4772.02,4564.25,1968739968.00
2017-10-10,4776.21,4922.17,4781.99,4765.10,1597139968.00
2017-10-11,4789.25,4873.73,4826.48,4751.63,1222279936.00
2017-10-12,4829.58,5446.91,5446.91,4822.00,2791610112.00
2017-10-13,5464.16,5840.30,5647.21,5436.85,3615480064.00
2017-10-14,5643.53,5837.70,5831.79,5591.64,1669030016.00
2017-10-15,5835.96,5852.48,5678.19,5478.61,1976039936.00
2017-10-16,5687.57,5776.23,5725.59,5544.21,2008070016.00
2017-10-17,5741.58,5800.35,5605.51,5472.72,1821570048.00
2017-10-18,5603.82,5603.82,5590.69,5151.44,2399269888.00
2017-10-19,5583.74,5744.35,5708.52,5531.06,1780540032.00
2017-10-20,5708.11,6060.11,6011.45,5627.23,2354429952.00
2017-10-21,5996.79,6194.88,6031.60,5965.07,2207099904.00
2017-10-22,6036.66,6076.26,6008.42,5792.34,2034630016.00
2017-10-23,6006.00,6075.59,5930.32,5732.47,2401840128.00
2017-10-24,5935.52,5935.52,5526.64,5504.18,2735699968.00
2017-10-25,5524.60,5754.33,5750.80,5397.88,1966989952.00
2017-10-26,5747.95,5976.80,5904.83,5721.22,1905040000.00
2017-10-27,5899.74,5988.39,5780.90,5728.82,1710130048.00
2017-10-28,5787.82,5876.72,5753.09,5689.19,1403920000.00
2017-10-29,5754.44,6255.71,6153.85,5724.58,2859040000.00
2017-10-30,6114.85,6214.99,6130.53,6040.85,1772150016.00
2017-10-31,6132.02,6470.43,6468.40,6103.33,2311379968.00
2017-11-01,6440.97,6767.31,6767.31,6377.88,2870320128.00
2017-11-02,6777.77,7367.33,7078.50,6758.72,4653770240.00
2017-11-03,7087.53,7461.29,7207.76,7002.94,3369860096.00
2017-11-04,7164.48,7492.86,7379.95,7031.28,2483800064.00
2017-11-05,7404.52,7617.48,7407.41,7333.19,2380410112.00
2017-11-06,7403.22,7445.77,7022.76,7007.31,3111899904.00
2017-11-07,7023.10,7253.32,7144.38,7023.10,2326340096.00
2017-11-08,7141.38,7776.42,7459.69,7114.02,4602200064.00
2017-11-09,7446.83,7446.83,7143.58,7101.52,3226249984.00
2017-11-10,7173.73,7312.00,6618.14,6436.87,5208249856.00
2017-11-11,6618.61,6873.15,6357.60,6204.22,4908680192.00
2017-11-12,6295.45,6625.05,5950.07,5519.01,8957349888.00
2017-11-13,5938.25,6811.19,6559.49,5844.29,6263249920.00
2017-11-14,6561.48,6764.98,6635.75,6461.75,3197110016.00
2017-11-15,6634.76,7342.25,7315.54,6634.76,4200880128.00
2017-11-16,7323.24,7967.38,7871.69,7176.58,5123809792.00
2017-11-17,7853.57,8004.59,7708.99,7561.09,4651670016.00
2017-11-18,7697.21,7884.99,7790.15,7463.44,3667190016.00
2017-11-19,7766.03,8101.91,8036.49,7694.10,3149319936.00
2017-11-20,8039.07,8336.86,8200.64,7949.36,3488450048.00
2017-11-21,8205.74,8348.66,8071.26,7762.71,4277609984.00
2017-11-22,8077.95,8302.26,8253.55,8075.47,3633530112.00
2017-11-23,8232.38,8267.40,8038.77,8038.77,4225179904.00
2017-11-24,8074.02,8374.16,8253.69,7940.93,5058610176.00
2017-11-25,8241.71,8790.92,8790.92,8191.15,4342060032.00
2017-11-26,8789.04,9522.93,9330.55,8775.59,5475579904.00
2017-11-27,9352.72,9818.35,9818.35,9352.72,5653320192.00
2017-11-28,9823.43,10125.70,10058.80,9736.30,6348819968.00
2017-11-29,10077.40,11517.40,9888.61,9601.03,11568799744.00
2017-11-30,9906.79,10801.00,10233.60,9202.05,8310689792.00
2017-12-01,10198.60,11046.70,10975.60,9694.65,6783119872.00
2017-12-02,10978.30,11320.20,11074.60,10905.10,5138500096.00
2017-12-03,11082.70,11858.70,11323.20,10862.00,6608309760.00
2017-12-04,11315.40,11657.20,11657.20,11081.80,6132409856.00
2017-12-05,11685.70,12032.00,11916.70,11604.60,6895260160.00
2017-12-06,11923.40,14369.10,14291.50,11923.40,12656300032.00
2017-12-07,14266.10,17899.70,17899.70,14057.30,17950699520.00
2017-12-08,17802.90,18353.40,16569.40,14336.90,21135998976.00
2017-12-09,16523.30,16783.00,15178.20,13674.90,13911300096.00
2017-12-10,15168.40,15850.60,15455.40,13226.60,13433299968.00
2017-12-11,15427.40,17513.90,16936.80,15404.80,12153900032.00
2017-12-12,16919.80,17781.80,17415.40,16571.60,14603799552.00
2017-12-13,17500.00,17653.10,16408.20,16039.70,12976900096.00
2017-12-14,16384.60,17085.80,16564.00,16185.90,13777399808.00
2017-12-15,16601.30,18154.10,17706.90,16601.30,14309999616.00
2017-12-16,17760.30,19716.70,19497.40,17515.30,12740599808.00
2017-12-17,19475.80,20089.00,19140.80,18974.10,13314599936.00
2017-12-18,19106.40,19371.00,19114.20,18355.90,14839499776.00
2017-12-19,19118.30,19177.80,17776.70,17275.40,16894499840.00
2017-12-20,17760.30,17934.70,16624.60,16077.70,22149699584.00
2017-12-21,16642.40,17567.70,15802.90,15342.70,16516599808.00
2017-12-22,15898.00,15943.40,13831.80,11833.00,22197999616.00
2017-12-23,13948.70,15603.20,14699.20,13828.80,13086000128.00
2017-12-24,14608.20,14626.00,13925.80,12747.70,11572299776.00
2017-12-25,13995.90,14593.00,14026.60,13448.90,10664699904.00
2017-12-26,14036.60,16461.20,16099.80,14028.90,13454300160.00
2017-12-27,16163.50,16930.90,15838.50,15114.30,12487600128.00
2017-12-28,15864.10,15888.40,14606.50,13937.30,12336499712.00
2017-12-29,14695.80,15279.00,14656.20,14307.00,13025500160.00
2017-12-30,14681.90,14681.90,12952.20,12350.10,14452599808.00
2017-12-31,12897.70,14377.40,14156.40,12755.60,12136299520.00
2018-01-01,14112.20,14112.20,13657.20,13154.70,10291200000.00
2018-01-02,13625.00,15444.60,14982.10,13163.60,16846600192.00
2018-01-03,14978.20,15572.80,15201.00,14844.50,16871900160.00
2018-01-04,15270.70,15739.70,15599.20,14522.20,21783199744.00
2018-01-05,15477.20,17705.20,17429.50,15202.80,23840899072.00
2018-01-06,17462.10,17712.40,17527.00,16764.60,18314600448.00
2018-01-07,17527.30,17579.60,16477.60,16087.70,15866000384.00
2018-01-08,16476.20,16537.90,15170.10,14208.20,18413899776.00
2018-01-09,15123.70,15497.50,14595.40,14424.00,16659999744.00
2018-01-10,14588.50,14973.30,14973.30,13691.20,18500800512.00
2018-01-11,14968.20,15018.80,13405.80,13105.90,16534099968.00
2018-01-12,13453.90,14229.90,13980.60,13158.10,12065699840.00
2018-01-13,13952.40,14659.50,14360.20,13952.40,12763599872.00
2018-01-14,14370.80,14511.80,13772.00,13268.00,11084099584.00
2018-01-15,13767.30,14445.50,13819.80,13641.70,12750799872.00
2018-01-16,13836.10,13843.10,11490.50,10194.90,18853799936.00
2018-01-17,11431.10,11678.00,11188.60,9402.29,18830600192.00
2018-01-18,11198.80,12107.30,11474.90,10942.50,15020399616.00
2018-01-19,11429.80,11992.80,11607.40,11172.10,10740400128.00
2018-01-20,11656.20,13103.00,12899.20,11656.20,11801700352.00
2018-01-21,12889.20,12895.90,11600.10,11288.20,9935179776.00
2018-01-22,11633.10,11966.40,10931.40,10240.20,10537400320.00
2018-01-23,10944.50,11377.60,10868.40,10129.70,9660609536.00
2018-01-24,10903.40,11501.40,11359.40,10639.80,9940989952.00
2018-01-25,11421.70,11785.70,11259.40,11057.40,8873169920.00
2018-01-26,11256.00,11656.70,11171.40,10470.30,9746199552.00
2018-01-27,11174.90,11614.90,11440.70,10989.20,7583269888.00
2018-01-28,11475.30,12040.30,11786.30,11475.30,8350360064.00
2018-01-29,11755.50,11875.60,11296.40,11179.20,7107359744.00
2018-01-30,11306.80,11307.20,10106.30,10036.20,8637859840.00
2018-01-31,10108.20,10381.60,10221.10,9777.42,8041160192.00
2018-02-01,10237.30,10288.80,9170.54,8812.28,9959400448.00
2018-02-02,9142.28,9142.28,8830.75,7796.49,12726899712.00
2018-02-03,8852.12,9430.75,9174.91,8251.63,7263790080.00
2018-02-04,9175.70,9334.87,8277.01,8031.22,7073549824.00
2018-02-05,8270.54,8364.84,6955.27,6756.68,9285289984.00
2018-02-06,7051.75,7850.70,7754.00,6048.26,13999800320.00
2018-02-07,7755.49,8509.11,7621.30,7236.79,9169280000.00
2018-02-08,7637.86,8558.77,8265.59,7637.86,9346750464.00
2018-02-09,8271.84,8736.98,8736.98,7884.71,6784820224.00
2018-02-10,8720.08,9122.55,8621.90,8295.47,7780960256.00
2018-02-11,8616.13,8616.13,8129.97,7931.10,6122189824.00
2018-02-12,8141.43,8985.92,8926.57,8141.43,6256439808.00
2018-02-13,8926.72,8958.47,8598.31,8455.41,5696719872.00
2018-02-14,8599.92,9518.54,9494.63,8599.92,7909819904.00
2018-02-15,9488.32,10234.80,10166.40,9395.58,9062540288.00
2018-02-16,10135.70,10324.10,10233.90,9824.82,7296159744.00
2018-02-17,10207.50,11139.50,11112.70,10149.40,8660880384.00
2018-02-18,11123.40,11349.80,10551.80,10326.00,8744009728.00
2018-02-19,10552.60,11273.80,11225.30,10513.20,7652089856.00
2018-02-20,11231.80,11958.50,11403.70,11231.80,9926540288.00
2018-02-21,11372.20,11418.50,10690.40,10479.10,9405339648.00
2018-02-22,10660.40,11039.10,10005.00,9939.09,8040079872.00
2018-02-23,9937.07,10487.30,10301.10,9734.56,7739500032.00
2018-02-24,10287.70,10597.20,9813.07,9546.97,6917929984.00
2018-02-25,9796.42,9923.22,9664.73,9407.06,5706939904.00
2018-02-26,9669.43,10475.00,10366.70,9501.73,7287690240.00
2018-02-27,10393.90,10878.50,10725.60,10246.10,6966179840.00
2018-02-28,10687.20,11089.80,10397.90,10393.10,6936189952.00
2018-03-01,10385.00,11052.30,10951.00,10352.70,7317279744.00
2018-03-02,10977.40,11189.00,11086.40,10850.10,7620590080.00
2018-03-03,11101.90,11528.20,11489.70,11002.40,6690570240.00
2018-03-04,11497.40,11512.60,11512.60,11136.10,6084149760.00
2018-03-05,11532.40,11704.10,11573.30,11443.90,6468539904.00
2018-03-06,11500.10,11500.10,10779.90,10694.30,6832169984.00
2018-03-07,10803.90,10929.50,9965.57,9692.12,8797910016.00
2018-03-08,9951.44,10147.40,9395.01,9335.87,7186089984.00
2018-03-09,9414.69,9466.35,9337.55,8513.03,8704190464.00
2018-03-10,9350.59,9531.32,8866.00,8828.47,5386319872.00
2018-03-11,8852.78,9711.89,9578.63,8607.12,6296370176.00
2018-03-12,9602.93,9937.50,9205.12,8956.43,6457399808.00
2018-03-13,9173.04,9470.38,9194.85,8958.19,5991139840.00
2018-03-14,9214.65,9355.85,8269.81,8068.59,6438230016.00
2018-03-15,8290.76,8428.35,8300.86,7783.05,6834429952.00
2018-03-16,8322.91,8585.15,8338.35,8005.31,5289379840.00
2018-03-17,8321.91,8346.53,7916.88,7812.82,4426149888.00
2018-03-18,7890.52,8245.51,8223.68,7397.99,6639190016.00
2018-03-19,8344.12,8675.87,8630.65,8182.40,6729110016.00
2018-03-20,8619.67,9051.02,8913.47,8389.89,6361789952.00
2018-03-21,8937.48,9177.37,8929.28,8846.33,6043129856.00
2018-03-22,8939.44,9100.71,8728.47,8564.90,5530390016.00
2018-03-23,8736.25,8879.62,8879.62,8360.62,5954120192.00
2018-03-24,8901.95,8996.18,8668.12,8665.70,5664600064.00
2018-03-25,8612.81,8682.01,8495.78,8449.10,4569880064.00
2018-03-26,8498.47,8530.08,8209.40,7921.43,5921039872.00
2018-03-27,8200.00,8232.78,7833.04,7797.28,5378250240.00
2018-03-28,7836.83,8122.89,7954.48,7809.17,4935289856.00
2018-03-29,7979.07,7994.33,7165.70,7081.38,6361229824.00
2018-03-30,7171.45,7276.66,6890.52,6683.93,6289509888.00
2018-03-31,6892.48,7207.85,6973.53,6863.52,4553269760.00
2018-04-01,7003.06,7060.95,6844.23,6526.87,4532100096.00
2018-04-02,6844.86,7135.47,7083.80,6816.58,4333440000.00
2018-04-03,7102.26,7530.94,7456.11,7072.49,5499700224.00
2018-04-04,7456.41,7469.88,6853.84,6803.88,4936000000.00
2018-04-05,6848.65,6933.82,6811.47,6644.80,5639320064.00
2018-04-06,6815.96,6857.49,6636.32,6575.00,3766810112.00
2018-04-07,6630.51,7050.54,6911.09,6630.51,3976610048.00
2018-04-08,6919.98,7111.56,7023.52,6919.98,3652499968.00
2018-04-09,7044.32,7178.11,6770.73,6661.99,4894060032.00
2018-04-10,6795.44,6872.41,6834.76,6704.15,4272750080.00
2018-04-11,6843.47,6968.32,6968.32,6817.59,4641889792.00
2018-04-12,6955.38,7899.23,7889.25,6806.51,8906250240.00
2018-04-13,7901.09,8183.96,7895.96,7758.93,7764460032.00
2018-04-14,7874.67,8140.71,7986.24,7846.00,5191430144.00
2018-04-15,7999.33,8338.42,8329.11,7999.33,5244480000.00
2018-04-16,8337.57,8371.15,8058.67,7925.73,5631309824.00
2018-04-17,8071.66,8285.96,7902.09,7881.72,6900879872.00
2018-04-18,7944.43,8197.80,8163.42,7886.01,6529909760.00
2018-04-19,8159.27,8298.69,8294.31,8138.78,7063209984.00
2018-04-20,8286.88,8880.23,8845.83,8244.54,8438110208.00
2018-04-21,8848.79,8997.57,8895.58,8652.15,7548550144.00
2018-04-22,8925.06,9001.64,8802.46,8779.61,6629899776.00
2018-04-23,8794.39,8958.55,8930.88,8788.81,6925190144.00
2018-04-24,8934.34,9732.61,9697.50,8927.83,10678800384.00
2018-04-25,9701.03,9745.32,8845.74,8799.84,11083100160.00
2018-04-26,8867.32,9281.51,9281.51,8727.09,8970559488.00
2018-04-27,9290.63,9375.47,8987.05,8987.05,7566289920.00
2018-04-28,8939.27,9412.09,9348.48,8931.99,7805479936.00
2018-04-29,9346.41,9531.49,9419.08,9193.71,8853000192.00
2018-04-30,9426.11,9477.14,9240.55,9166.81,8673920000.00
2018-05-01,9251.47,9255.88,9119.01,8891.05,7713019904.00
2018-05-02,9104.60,9256.52,9235.92,9015.14,7558159872.00
2018-05-03,9233.97,9798.33,9743.86,9188.15,10207299584.00
2018-05-04,9695.50,9779.20,9700.76,9585.96,8217829888.00
2018-05-05,9700.28,9964.50,9858.15,9695.12,7651939840.00
2018-05-06,9845.31,9940.14,9654.80,9465.25,7222280192.00
2018-05-07,9645.67,9665.85,9373.01,9231.53,7394019840.00
2018-05-08,9380.87,9462.75,9234.82,9127.77,7415869952.00
2018-05-09,9223.73,9374.76,9325.18,9031.62,7226890240.00
2018-05-10,9325.96,9396.04,9043.94,9040.52,6906699776.00
2018-05-11,9052.96,9052.96,8441.49,8394.46,8488520192.00
2018-05-12,8441.44,8664.86,8504.89,8223.50,6821380096.00
2018-05-13,8515.49,8773.55,8723.94,8395.12,5866379776.00
2018-05-14,8713.10,8881.12,8716.79,8367.97,7364149760.00
2018-05-15,8705.19,8836.19,8510.38,8456.45,6705710080.00
2018-05-16,8504.41,8508.43,8368.83,8175.49,6760220160.00
2018-05-17,8370.05,8445.54,8094.32,8054.12,5862530048.00
2018-05-18,8091.83,8274.12,8250.97,7974.82,5764190208.00
2018-05-19,8255.73,8372.06,8247.18,8183.35,4712399872.00
2018-05-20,8246.99,8562.41,8513.25,8205.24,5191059968.00
2018-05-21,8522.33,8557.52,8418.99,8365.12,5154990080.00
2018-05-22,8419.87,8423.25,8041.78,8004.58,5137010176.00
2018-05-23,8037.08,8054.66,7557.82,7507.88,6491120128.00
2018-05-24,7561.12,7738.60,7587.34,7331.14,6049220096.00
2018-05-25,7592.30,7659.14,7480.14,7392.65,4867829760.00
2018-05-26,7486.48,7595.16,7355.88,7349.12,4051539968.00
2018-05-27,7362.08,7381.74,7368.22,7270.96,4056519936.00
2018-05-28,7371.31,7419.05,7135.99,7100.89,5040600064.00
2018-05-29,7129.46,7526.42,7472.59,7090.68,5662660096.00
2018-05-30,7469.73,7573.77,7406.52,7313.60,4922540032.00
2018-05-31,7406.15,7608.90,7494.17,7361.13,5127130112.00
2018-06-01,7500.70,7604.73,7541.45,7407.34,4921460224.00
2018-06-02,7536.72,7695.83,7643.45,7497.26,4939299840.00
2018-06-03,7632.09,7754.89,7720.25,7613.04,4851760128.00
2018-06-04,7722.53,7753.82,7514.47,7474.04,4993169920.00
